City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Bredasdorp,-34.5322,20.0403,53.28,93,53,2.48,ZA,2021-09-26 01:14:00
294,La Ronge,55.1001,-105.2842,56.07,71,21,4.52,CA,2021-09-26 01:14:22
295,Hobart,-42.8794,147.3294,54.1,56,20,4.0,AU,2021-09-26 01:13:07
296,Hobart,-42.8794,147.3294,54.1,56,20,4.0,AU,2021-09-26 01:12:42
297,Bengkulu,-3.8004,102.2655,74.44,96,100,2.64,ID,2021-09-26 01:19:06
298,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:13:33
299,Santa Cruz Cabralia,-16.2781,-39.0247,73.63,78,40,11.5,BR,2021-09-26 01:22:35
300,Fare,-16.7,-151.0167,79.27,72,2,7.11,PF,2021-09-26 01:20:51
301,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:12:08
302,Nishihara,26.1842,127.7558,87.08,80,20,10.36,JP,2021-09-26 01:22:36
303,Georgetown,5.4112,100.3354,85.89,77,20,5.75,MY,2021-09-26 01:11:27
304,Hovin,63.1055,10.225,47.95,87,89,5.1,NO,2021-09-26 01:22:36
305,Nexo,55.0607,15.1306,46.49,72,100,3.42,DK,2021-09-26 01:22:36
306,Tasiilaq,65.6145,-37.6368,39.36,60,100,9.75,GL,2021-09-26 01:21:36
307,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:12:38
308,Puerto Ayora,-0.7393,-90.3518,69.51,90,92,8.43,EC,2021-09-26 01:13:00
309,Kapaa,22.0752,-159.319,84.18,71,75,4.0,US,2021-09-26 01:12:40
310,Maraa,-1.8333,-65.3667,76.05,86,100,2.51,BR,2021-09-26 01:22:37
311,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:37
312,Almora,29.6167,79.6667,60.51,94,11,0.87,IN,2021-09-26 01:22:37
313,Vestmannaeyjar,63.4427,-20.2734,40.69,78,100,4.76,IS,2021-09-26 01:22:38
314,Cap Malheureux,-19.9842,57.6142,70.47,74,1,8.01,MU,2021-09-26 01:22:38
315,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:12:38
316,Airai,-8.9266,125.4092,75.69,37,61,2.53,TL,2021-09-26 01:22:38
317,Hilo,19.7297,-155.09,83.93,81,90,14.97,US,2021-09-26 01:19:10
318,Ewo,-0.8725,14.8206,71.92,90,96,3.09,CG,2021-09-26 01:22:39
319,Longyearbyen,78.2186,15.6401,39.04,87,75,4.61,SJ,2021-09-26 01:21:26
320,Caravelas,-17.7125,-39.2481,71.2,70,45,8.3,BR,2021-09-26 01:13:38
321,Atar,20.5169,-13.0499,93.51,25,15,5.75,MR,2021-09-26 01:22:39
322,Georgetown,5.4112,100.3354,85.89,77,20,5.75,MY,2021-09-26 01:11:27
323,Zadonsk,52.3904,38.9261,50.14,94,100,13.0,RU,2021-09-26 01:22:40
324,Ossora,59.2353,163.0719,49.57,71,100,8.57,RU,2021-09-26 01:22:40
325,Sainte-Marie,-20.8968,55.5496,68.13,89,75,18.41,RE,2021-09-26 01:18:03
326,Gari,59.4307,62.3497,33.04,81,62,10.02,RU,2021-09-26 01:22:40
327,Marsa Matruh,31.3525,27.2453,73.6,60,40,8.05,EG,2021-09-26 01:22:41
328,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
329,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:20:20
330,Broken Hill,-31.95,141.4333,59.09,32,0,13.53,AU,2021-09-26 01:22:41
331,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
332,Yerbogachen,61.2767,108.0108,38.89,64,100,15.05,RU,2021-09-26 01:22:42
333,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:22:42
334,Senador Jose Porfirio,-2.5908,-51.9542,78.64,74,71,1.01,BR,2021-09-26 01:22:42
335,Upernavik,72.7868,-56.1549,19.56,69,0,5.95,GL,2021-09-26 01:22:43
336,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:20:20
337,Tucuma,-0.1833,-50.05,79.77,78,100,9.51,BR,2021-09-26 01:22:44
338,Bluff,-46.6,168.3333,47.8,57,72,14.81,NZ,2021-09-26 01:12:54
339,Hilo,19.7297,-155.09,83.93,81,90,14.97,US,2021-09-26 01:19:10
340,Xichang,27.8964,102.2634,67.95,82,29,1.92,CN,2021-09-26 01:14:37
341,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
342,Aquiraz,-3.9014,-38.3911,81.18,78,8,16.4,BR,2021-09-26 01:22:45
343,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:20:24
344,Tiksi,71.6872,128.8694,32.99,86,100,20.47,RU,2021-09-26 01:22:45
345,Atherton,53.5237,-2.4935,62.29,90,100,1.01,GB,2021-09-26 01:22:46
346,Souillac,-20.5167,57.5167,70.36,79,25,15.55,MU,2021-09-26 01:20:15
347,Oga,46.4631,10.347,54.28,91,91,3.78,IT,2021-09-26 01:22:46
348,Santa Maria,-29.6842,-53.8069,54.7,100,0,2.3,BR,2021-09-26 01:22:47
349,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:37
350,Hilo,19.7297,-155.09,83.93,81,90,14.97,US,2021-09-26 01:19:10
351,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:20:34
352,Cherskiy,68.75,161.3,33.08,98,100,13.22,RU,2021-09-26 01:22:47
353,Chokurdakh,70.6333,147.9167,33.17,98,100,12.12,RU,2021-09-26 01:22:47
354,Aklavik,68.2191,-135.0107,32.83,95,100,16.87,CA,2021-09-26 01:22:26
355,Jamestown,42.097,-79.2353,58.32,62,75,4.0,US,2021-09-26 01:12:27
356,Sorong,-0.8833,131.25,83.25,72,100,3.91,ID,2021-09-26 01:22:48
357,Saint George,37.1041,-113.5841,90.07,23,1,1.99,US,2021-09-26 01:22:48
358,Zhanakorgan,43.9098,67.2495,65.37,15,5,3.53,KZ,2021-09-26 01:22:48
359,Vila Franca Do Campo,37.7167,-25.4333,71.2,90,100,8.81,PT,2021-09-26 01:22:32
360,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:22:49
361,Snasa,64.2457,12.3778,45.82,95,100,3.44,NO,2021-09-26 01:22:49
362,Springdale,36.1867,-94.1288,68.11,57,1,0.0,US,2021-09-26 01:20:27
363,Tuktoyaktuk,69.4541,-133.0374,33.8,93,90,13.8,CA,2021-09-26 01:16:27
364,Muscat,23.6139,58.5922,84.22,59,100,1.79,OM,2021-09-26 01:22:49
365,Port Elizabeth,-33.918,25.5701,61.09,72,0,12.66,ZA,2021-09-26 01:21:10
366,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
367,Kodiak,57.79,-152.4072,47.71,46,75,4.61,US,2021-09-26 01:09:15
368,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
369,Padang,-0.9492,100.3543,80.65,84,100,2.37,ID,2021-09-26 01:22:50
370,Beloha,-25.1667,45.05,66.51,77,0,5.66,MG,2021-09-26 01:22:51
371,Mataura,-46.1927,168.8643,47.48,84,38,7.25,NZ,2021-09-26 01:13:08
372,Arraial Do Cabo,-22.9661,-42.0278,70.29,80,100,27.25,BR,2021-09-26 01:22:51
373,Torbay,47.6666,-52.7314,48.27,89,100,4.0,CA,2021-09-26 01:14:05
374,Mtambile,-5.3833,39.7,74.89,82,23,8.43,TZ,2021-09-26 01:22:51
375,Avarua,-21.2078,-159.775,75.25,83,75,6.91,CK,2021-09-26 01:22:52
376,Dikson,73.5069,80.5464,36.19,85,100,19.86,RU,2021-09-26 01:22:31
377,Kavieng,-2.5744,150.7967,83.88,75,28,12.44,PG,2021-09-26 01:22:52
378,Endicott,42.0984,-76.0494,62.02,80,1,1.99,US,2021-09-26 01:20:22
379,Nikolskoye,59.7035,30.7861,47.01,93,99,8.52,RU,2021-09-26 01:22:52
380,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:13:49
381,Cayenne,4.9333,-52.3333,83.08,82,12,4.0,GF,2021-09-26 01:22:53
382,Shingu,33.7333,135.9833,77.92,94,100,10.2,JP,2021-09-26 01:22:53
383,Ambovombe,-25.1667,46.0833,66.18,79,0,6.69,MG,2021-09-26 01:22:54
384,East London,-33.0153,27.9116,65.34,49,48,12.01,ZA,2021-09-26 01:12:55
385,Todos Santos,23.45,-110.2167,87.12,82,6,4.16,MX,2021-09-26 01:22:55
386,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
387,Clyde River,70.4692,-68.5914,27.07,87,11,5.91,CA,2021-09-26 01:22:56
388,Nikolskoye,59.7035,30.7861,47.01,93,99,8.52,RU,2021-09-26 01:22:56
389,Mar Del Plata,-38.0023,-57.5575,58.08,61,0,1.99,AR,2021-09-26 01:22:56
390,Tshela,-4.9833,12.9333,71.53,92,67,1.77,CD,2021-09-26 01:22:57
391,Le Vauclin,14.5452,-60.8388,78.85,94,20,3.44,MQ,2021-09-26 01:22:57
392,Saskylakh,71.9167,114.0833,32.74,87,100,17.54,RU,2021-09-26 01:13:23
393,Bredasdorp,-34.5322,20.0403,53.28,93,53,2.48,ZA,2021-09-26 01:13:15
394,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:22:57
395,Nanortalik,60.1432,-45.2371,37.38,76,5,5.53,GL,2021-09-26 01:13:29
396,Saint-Philippe,-21.3585,55.7679,67.55,87,68,12.73,RE,2021-09-26 01:22:58
397,Tautira,-17.7333,-149.15,75.22,77,5,11.18,PF,2021-09-26 01:22:58
398,New Norfolk,-42.7826,147.0587,54.72,41,7,3.65,AU,2021-09-26 01:20:44
399,Hobart,-42.8794,147.3294,54.1,56,20,4.0,AU,2021-09-26 01:12:15
400,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
401,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
402,Itarema,-2.9248,-39.9167,79.03,77,14,18.05,BR,2021-09-26 01:22:59
403,Bluff,-46.6,168.3333,47.8,57,72,14.81,NZ,2021-09-26 01:12:54
404,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:20:21
405,Jamestown,42.097,-79.2353,60.39,62,75,4.0,US,2021-09-26 01:20:14
406,Penzance,50.1186,-5.5371,58.21,82,28,8.7,GB,2021-09-26 01:23:00
407,Assiniboia,49.6334,-105.9845,71.51,32,98,6.91,CA,2021-09-26 01:23:00
408,Bluff,-46.6,168.3333,45.81,57,72,14.81,NZ,2021-09-26 01:23:01
409,Mubarakpur,26.09,83.2922,79.68,83,11,4.81,IN,2021-09-26 01:23:01
410,Richards Bay,-28.783,32.0377,68.56,74,6,13.04,ZA,2021-09-26 01:22:04
411,Tiksi,71.6872,128.8694,32.99,86,100,20.47,RU,2021-09-26 01:22:45
412,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:20:24
413,Cabo San Lucas,22.8909,-109.9124,87.62,72,50,8.99,MX,2021-09-26 01:23:02
414,Komsomolskiy,40.4272,71.7189,57.92,41,0,4.61,UZ,2021-09-26 01:23:02
415,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
416,Cabo San Lucas,22.8909,-109.9124,87.62,72,50,8.99,MX,2021-09-26 01:23:02
417,Ko Samui,9.5357,99.9357,82.31,78,20,0.0,TH,2021-09-26 01:23:03
418,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:12:38
419,Kruisfontein,-34.0033,24.7314,56.93,68,7,7.34,ZA,2021-09-26 01:14:17
420,Bambous Virieux,-20.3428,57.7575,70.21,76,22,16.58,MU,2021-09-26 01:20:18
421,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
422,Torbay,47.6666,-52.7314,48.27,89,100,4.0,CA,2021-09-26 01:14:05
423,Jamestown,42.097,-79.2353,60.39,62,75,4.0,US,2021-09-26 01:20:14
424,Saint Simons,31.1352,-81.3901,72.01,80,1,0.0,US,2021-09-26 01:23:03
425,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
426,Bani,18.2833,-70.3333,83.86,79,82,3.69,DO,2021-09-26 01:23:04
427,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:20:34
428,East London,-33.0153,27.9116,65.34,49,48,12.01,ZA,2021-09-26 01:20:36
429,San Cristobal,7.7669,-72.225,66.25,98,71,4.27,VE,2021-09-26 01:23:04
430,Sao Filipe,14.8961,-24.4956,78.17,75,21,1.95,CV,2021-09-26 01:23:04
431,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
432,Hasaki,35.7333,140.8333,72.28,56,98,12.37,JP,2021-09-26 01:13:34
433,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:23:05
434,Georgetown,5.4112,100.3354,85.89,77,20,5.75,MY,2021-09-26 01:13:06
435,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:37
436,Albany,42.6001,-73.9662,61.59,86,100,1.99,US,2021-09-26 01:13:30
437,Qaanaaq,77.484,-69.3632,20.91,70,97,6.62,GL,2021-09-26 01:21:55
438,Albany,42.6001,-73.9662,61.59,86,100,1.99,US,2021-09-26 01:13:30
439,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
440,Thompson,55.7435,-97.8558,48.36,87,90,2.3,CA,2021-09-26 01:23:05
441,East London,-33.0153,27.9116,65.34,49,48,12.01,ZA,2021-09-26 01:23:06
442,Umm Kaddadah,13.6017,26.6876,80.31,60,100,10.04,SD,2021-09-26 01:23:06
443,Waipawa,-41.4122,175.5153,54.03,50,52,11.61,NZ,2021-09-26 01:19:04
444,Grand Gaube,-20.0064,57.6608,70.38,74,2,8.99,MU,2021-09-26 01:14:16
445,Torbay,47.6666,-52.7314,48.27,89,100,4.0,CA,2021-09-26 01:14:05
446,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:23:07
447,Alofi,-19.0595,-169.9187,78.69,53,4,6.91,NU,2021-09-26 01:21:53
448,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
449,Khatanga,71.9667,102.5,29.91,88,89,10.8,RU,2021-09-26 01:23:07
450,Port Elizabeth,-33.918,25.5701,61.09,72,0,12.66,ZA,2021-09-26 01:21:10
451,Basudebpur,21.1353,86.7386,80.08,90,100,12.24,IN,2021-09-26 01:23:08
452,Dikson,73.5069,80.5464,36.19,85,100,19.86,RU,2021-09-26 01:22:31
453,Hegra,63.4644,11.114,48.51,93,75,4.61,NO,2021-09-26 01:23:08
454,Bluff,-46.6,168.3333,47.8,57,72,14.81,NZ,2021-09-26 01:12:54
455,Laguna,38.421,-121.4238,92.23,42,1,4.0,US,2021-09-26 01:19:09
456,Port Macquarie,-31.4333,152.9167,58.37,83,100,12.62,AU,2021-09-26 01:18:45
457,New Norfolk,-42.7826,147.0587,54.72,41,7,3.65,AU,2021-09-26 01:23:09
458,Tasiilaq,65.6145,-37.6368,39.36,60,100,9.75,GL,2021-09-26 01:23:09
459,Clyde River,70.4692,-68.5914,27.07,87,11,5.91,CA,2021-09-26 01:14:36
460,Namibe,-15.1961,12.1522,62.17,89,59,6.02,AO,2021-09-26 01:23:09
461,Cap Malheureux,-19.9842,57.6142,70.47,74,1,8.01,MU,2021-09-26 01:22:38
462,Namatanai,-3.6667,152.4333,83.23,75,88,7.49,PG,2021-09-26 01:14:40
463,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:22:49
464,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:19:54
465,Quchan,37.106,58.5095,63.64,25,0,4.45,IR,2021-09-26 01:23:10
466,La Roda,39.2167,-2.15,58.91,71,0,6.35,ES,2021-09-26 01:23:10
467,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:23:05
468,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
469,Takestan,36.0696,49.6959,55.53,43,0,8.39,IR,2021-09-26 01:23:11
470,Guerrero Negro,27.9769,-114.0611,72.23,73,87,17.85,MX,2021-09-26 01:23:11
471,Thompson,55.7435,-97.8558,48.36,87,90,2.3,CA,2021-09-26 01:23:05
472,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:20:20
473,Atuona,-9.8,-139.0333,77.76,77,23,19.35,PF,2021-09-26 01:23:12
474,Talavera De La Reina,39.9635,-4.8308,67.6,82,0,2.37,ES,2021-09-26 01:23:12
475,Hofn,64.2539,-15.2082,39.69,88,100,15.88,IS,2021-09-26 01:23:12
476,Tezu,27.9167,96.1667,82.08,66,36,1.45,IN,2021-09-26 01:23:13
477,Ribeira Grande,38.5167,-28.7,71.58,84,100,2.8,PT,2021-09-26 01:23:13
478,Yellowknife,62.456,-114.3525,44.42,79,75,5.01,CA,2021-09-26 01:21:31
479,Laurentides,46.4334,-74.9826,53.31,83,100,5.41,CA,2021-09-26 01:23:14
480,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:23:07
481,Nome,64.5011,-165.4064,45.16,70,40,12.66,US,2021-09-26 01:22:07
482,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:20:24
483,Kangaatsiaq,68.3065,-53.4641,25.0,70,11,9.51,GL,2021-09-26 01:23:14
484,Bethel,41.3712,-73.414,64.71,91,1,4.61,US,2021-09-26 01:14:28
485,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:22:49
486,Hasaki,35.7333,140.8333,72.28,56,98,12.37,JP,2021-09-26 01:14:34
487,Castro,-24.7911,-50.0119,59.94,86,0,4.52,BR,2021-09-26 01:13:18
488,Kalyazin,57.2403,37.8433,47.01,99,100,4.09,RU,2021-09-26 01:23:15
489,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:20:34
490,Navirai,-23.065,-54.1906,76.24,45,5,4.47,BR,2021-09-26 01:23:15
491,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
492,Richards Bay,-28.783,32.0377,68.56,74,6,13.04,ZA,2021-09-26 01:22:04
493,Half Moon Bay,37.4636,-122.4286,73.74,79,90,4.61,US,2021-09-26 01:18:22
494,Saint-Joseph,-21.3667,55.6167,66.56,83,32,13.18,RE,2021-09-26 01:22:32
495,Ribeira Grande,38.5167,-28.7,71.58,84,100,2.8,PT,2021-09-26 01:12:21
496,Castro,-24.7911,-50.0119,59.94,86,0,4.52,BR,2021-09-26 01:12:19
497,Bethel,41.3712,-73.414,64.71,91,1,4.61,US,2021-09-26 01:14:28
498,Khatanga,71.9667,102.5,29.91,88,89,10.8,RU,2021-09-26 01:23:07
499,Kapaa,22.0752,-159.319,84.18,71,75,4.0,US,2021-09-26 01:14:40
500,Half Moon Bay,37.4636,-122.4286,73.22,79,90,0.0,US,2021-09-26 01:23:16
501,Faanui,-16.4833,-151.75,79.16,73,0,8.37,PF,2021-09-26 01:21:45
502,La Ronge,55.1001,-105.2842,59.25,58,20,3.44,CA,2021-09-26 01:23:16
503,Lebu,-37.6167,-73.65,48.24,85,20,9.55,CL,2021-09-26 01:22:19
504,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:23:17
505,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:19:54
506,Baiyin,36.5583,104.2081,59.88,33,100,7.72,CN,2021-09-26 01:23:17
507,Yar-Sale,66.8333,70.8333,32.31,84,10,6.91,RU,2021-09-26 01:21:47
508,Aksarka,66.5606,67.7975,30.34,87,48,6.87,RU,2021-09-26 01:23:18
509,Ponta Do Sol,32.6667,-17.1,70.72,76,100,4.72,PT,2021-09-26 01:13:45
510,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
511,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:20:21
512,Bethel,41.3712,-73.414,64.71,91,1,4.61,US,2021-09-26 01:14:28
513,Aksu,41.1231,80.2644,62.44,20,0,6.71,CN,2021-09-26 01:23:18
514,Caravelas,-17.7125,-39.2481,71.2,70,45,8.3,BR,2021-09-26 01:21:41
515,Lugovoy,42.9472,72.7644,60.42,18,0,5.82,KZ,2021-09-26 01:23:19
516,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:23:19
517,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:22:49
518,Ancud,-41.8697,-73.8203,38.73,66,3,6.82,CL,2021-09-26 01:23:19
519,Male,4.1748,73.5089,80.94,80,100,20.15,MV,2021-09-26 01:18:38
520,Sabang,5.8933,95.3214,80.83,78,100,17.43,ID,2021-09-26 01:23:20
521,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:23:07
522,Malatya,38.5,38.0,51.85,50,0,6.91,TR,2021-09-26 01:23:20
523,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:13:49
524,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:23:21
525,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:23:05
526,Lebu,-37.6167,-73.65,48.24,85,20,9.55,CL,2021-09-26 01:22:00
527,Cockburn Town,21.4612,-71.1419,83.35,71,0,9.66,TC,2021-09-26 01:23:21
528,Provideniya,64.3833,-173.3,33.84,89,94,2.51,RU,2021-09-26 01:13:35
529,Duyure,13.6333,-86.8167,72.61,91,100,4.54,HN,2021-09-26 01:23:21
530,Hamilton,39.1834,-84.5333,58.41,75,1,0.0,US,2021-09-26 01:20:41
531,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:20:21
532,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:13:33
533,Cidreira,-30.1811,-50.2056,62.8,91,1,9.13,BR,2021-09-26 01:23:22
534,Recodo,6.9519,121.9636,86.02,74,75,4.61,PH,2021-09-26 01:23:22
535,Okhotsk,59.3833,143.3,51.98,54,59,16.28,RU,2021-09-26 01:21:33
536,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:20:48
537,Egvekinot,66.3167,-179.1667,24.82,65,91,3.42,RU,2021-09-26 01:22:12
538,Saldanha,-33.0117,17.9442,57.25,94,6,5.41,ZA,2021-09-26 01:21:42
539,Taksimo,56.3444,114.8794,43.9,99,100,2.3,RU,2021-09-26 01:23:23
540,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:20:20
541,Barrow,71.2906,-156.7887,24.82,86,75,6.91,US,2021-09-26 01:20:25
542,Coahuayana,18.7333,-103.6833,80.49,87,100,3.11,MX,2021-09-26 01:23:24
543,Bathsheba,13.2167,-59.5167,79.41,89,40,3.44,BB,2021-09-26 01:23:24
544,Iwaki,37.05,140.8833,70.02,64,100,1.01,JP,2021-09-26 01:23:24
545,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
546,Jamestown,42.097,-79.2353,60.39,62,75,4.0,US,2021-09-26 01:20:14
547,Thompson,55.7435,-97.8558,42.19,91,11,4.94,CA,2021-09-26 01:14:21
548,Lebu,-37.6167,-73.65,48.24,85,20,9.55,CL,2021-09-26 01:22:00
549,Barrow,71.2906,-156.7887,24.82,86,75,6.91,US,2021-09-26 01:20:25
550,Ovsyanka,55.9575,92.5519,34.77,78,100,2.33,RU,2021-09-26 01:23:25
551,Bathsheba,13.2167,-59.5167,79.41,89,40,3.44,BB,2021-09-26 01:23:24
552,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
553,Pajapan,18.25,-94.7,76.14,83,99,7.78,MX,2021-09-26 01:23:25
554,Mackay,-21.15,149.2,82.69,62,0,7.18,AU,2021-09-26 01:19:14
555,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:20:49
556,Guayaramerin,-10.8368,-65.3614,82.44,53,60,3.89,BO,2021-09-26 01:23:26
557,Itarema,-2.9248,-39.9167,79.03,77,14,18.05,BR,2021-09-26 01:23:26
558,Yellowknife,62.456,-114.3525,44.42,79,75,1.99,CA,2021-09-26 01:23:27
559,Ust-Nera,64.5667,143.2,39.11,79,96,5.35,RU,2021-09-26 01:23:27
560,Sovetskaya Gavan,48.9723,140.2878,63.14,53,97,3.13,RU,2021-09-26 01:23:27
561,Bilibino,68.0546,166.4372,30.79,93,100,9.4,RU,2021-09-26 01:23:27
562,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:22:29
563,Mar Del Plata,-38.0023,-57.5575,58.08,61,0,5.99,AR,2021-09-26 01:23:28
564,Atuona,-9.8,-139.0333,77.76,77,23,19.35,PF,2021-09-26 01:12:17
565,Souillac,-20.5167,57.5167,70.36,79,25,15.55,MU,2021-09-26 01:23:28
566,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:20:20
567,Tungor,53.3808,142.9564,57.63,71,100,7.99,RU,2021-09-26 01:23:29
568,Lebyazhye,55.2689,66.4947,37.26,85,100,14.47,RU,2021-09-26 01:23:29
569,Kuala Terengganu,5.3302,103.1408,80.55,89,20,3.44,MY,2021-09-26 01:23:29
570,Nizhniy Kuranakh,58.8353,125.4869,41.92,65,97,6.04,RU,2021-09-26 01:23:30
571,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
572,Nikolskoye,59.7035,30.7861,47.01,93,99,8.52,RU,2021-09-26 01:22:52
573,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:22:49
574,Lebu,-37.6167,-73.65,48.24,85,20,9.55,CL,2021-09-26 01:22:00
575,Carnarvon,-24.8667,113.6333,71.67,60,75,13.8,AU,2021-09-26 01:23:30
576,Cherskiy,68.75,161.3,33.08,98,100,13.22,RU,2021-09-26 01:23:30
577,Constitucion,-35.3333,-72.4167,51.19,91,0,6.73,CL,2021-09-26 01:22:20
578,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
579,Bahir Dar,11.5936,37.3908,58.08,90,77,3.6,ET,2021-09-26 01:23:31
580,Chicama,-7.8447,-79.1469,59.54,82,51,6.78,PE,2021-09-26 01:23:23
581,Mar Del Plata,-38.0023,-57.5575,58.08,61,0,5.99,AR,2021-09-26 01:23:28
582,Kapaa,22.0752,-159.319,84.18,71,75,5.99,US,2021-09-26 01:23:31
583,Carnarvon,-24.8667,113.6333,71.67,60,75,13.8,AU,2021-09-26 01:23:32
584,Atuona,-9.8,-139.0333,77.76,77,23,19.35,PF,2021-09-26 01:23:12
585,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:19:47
586,Tiksi,71.6872,128.8694,32.99,86,100,20.47,RU,2021-09-26 01:23:32
587,Bambous Virieux,-20.3428,57.7575,70.21,76,22,16.58,MU,2021-09-26 01:20:18
588,Chaumont,48.1167,5.1333,57.49,94,79,5.41,FR,2021-09-26 01:23:33
589,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
