City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,Maragogi,-9.0122,-35.2225,79.39,77,20,12.48,BR,2021-09-25 13:05:36
289,Ikalamavony,-21.15,46.5833,81.21,35,59,15.66,MG,2021-09-25 13:05:37
290,Sokoni,-6.4333,39.55,78.3,74,7,14.76,TZ,2021-09-25 13:05:37
291,Ust-Tsilma,65.441,52.1498,47.57,82,100,12.28,RU,2021-09-25 13:05:37
292,Poum,-20.2333,164.0167,71.47,69,97,4.5,NC,2021-09-25 13:01:39
293,Diu,20.7141,70.9822,80.46,82,63,10.49,IN,2021-09-25 13:05:38
294,Cootamundra,-34.65,148.0333,35.94,86,0,2.08,AU,2021-09-25 13:05:38
295,Konevo,62.1215,39.3192,49.08,82,100,7.9,RU,2021-09-25 13:05:38
296,Fort Nelson,58.8053,-122.7002,41.25,85,57,3.51,CA,2021-09-25 13:05:39
297,Tomatlan,19.9333,-105.25,73.62,94,72,2.35,MX,2021-09-25 13:05:39
298,Marzuq,14.4,46.4667,90.14,18,12,5.53,YE,2021-09-25 13:01:43
299,Punta Umbria,37.1821,-6.9661,74.23,55,48,11.23,ES,2021-09-25 13:05:40
300,Miquelon,47.0975,-56.3814,55.4,72,56,13.98,PM,2021-09-25 13:05:40
301,Aksarka,66.5606,67.7975,38.1,62,49,7.29,RU,2021-09-25 13:05:40
302,Arona,28.0996,-16.681,74.7,58,20,5.01,ES,2021-09-25 13:05:41
303,Leshukonskoye,64.8989,45.7622,46.17,96,100,6.98,RU,2021-09-25 13:05:41
304,Khani,41.9563,42.9566,49.57,84,100,0.81,GE,2021-09-25 13:05:42
305,Laurel,39.0993,-76.8483,65.39,84,1,1.01,US,2021-09-25 13:05:42
306,Sioux Lookout,50.1001,-91.917,44.67,87,75,11.5,CA,2021-09-25 13:05:42
307,Victoria,22.2855,114.1577,86.38,78,3,1.99,HK,2021-09-25 13:04:13
308,Natal,-5.795,-35.2094,86.65,62,75,20.71,BR,2021-09-25 13:05:43
309,Lucapa,-8.4192,20.7447,92.12,22,70,4.59,AO,2021-09-25 13:05:43
310,Dunedin,-45.8742,170.5036,45.81,64,100,14.0,NZ,2021-09-25 13:00:52
311,Tramore,52.1624,-7.1524,74.17,88,75,5.01,IE,2021-09-25 13:05:43
312,Saurimo,-9.6608,20.3916,89.11,24,100,5.1,AO,2021-09-25 13:05:44
313,East London,-33.0153,27.9116,74.01,67,75,11.7,ZA,2021-09-25 13:05:04
314,Grindavik,63.8424,-22.4338,43.27,65,75,14.97,IS,2021-09-25 13:05:44
315,Hefei,31.8639,117.2808,77.74,66,99,12.82,CN,2021-09-25 13:01:49
316,Bubaque,11.2833,-15.8333,79.88,80,100,7.29,GW,2021-09-25 13:05:45
317,Zhezkazgan,47.8043,67.7144,63.88,15,0,10.33,KZ,2021-09-25 13:05:45
318,Roebourne,-20.7833,117.1333,73.85,61,3,18.19,AU,2021-09-25 13:05:45
319,Sokoto,13.0609,5.239,95.18,33,21,3.49,NG,2021-09-25 13:05:46
320,Nouadhibou,20.931,-17.0347,73.71,77,26,13.58,MR,2021-09-25 13:05:46
321,Thompson,55.7435,-97.8558,35.11,97,21,3.98,CA,2021-09-25 13:05:46
322,Touros,-5.1989,-35.4608,86.9,58,5,18.12,BR,2021-09-25 13:05:47
323,Williston,48.147,-103.618,52.32,38,34,6.55,US,2021-09-25 13:05:47
324,Sarkand,45.41,79.9186,50.41,22,0,3.49,KZ,2021-09-25 13:05:47
325,Omsukchan,62.5333,155.8,36.64,69,100,2.46,RU,2021-09-25 13:05:47
326,Armidale,-30.5167,151.65,39.81,71,10,1.83,AU,2021-09-25 13:05:48
327,Hovd,48.0056,91.6419,42.96,43,0,4.45,MN,2021-09-25 13:05:48
328,Letlhakeng,-24.0944,25.0298,93.27,10,0,7.52,BW,2021-09-25 13:05:48
329,Sumenep,-7.0167,113.8667,81.81,76,15,11.81,ID,2021-09-25 13:05:49
330,Athabasca,54.7169,-113.2854,54.91,62,100,6.26,CA,2021-09-25 13:05:49
331,Guiyang,26.5833,106.7167,69.93,82,5,10.67,CN,2021-09-25 13:05:02
332,Longyearbyen,78.2186,15.6401,39.33,96,100,5.01,SJ,2021-09-25 13:01:51
333,Mahebourg,-20.4081,57.7,74.25,74,44,17.45,MU,2021-09-25 13:05:49
334,Port Macquarie,-31.4333,152.9167,60.39,85,100,12.06,AU,2021-09-25 13:05:50
335,Solnechnyy,50.7214,136.6319,51.01,76,95,3.36,RU,2021-09-25 13:05:50
336,Zyryanka,65.75,150.85,35.87,87,100,13.62,RU,2021-09-25 13:05:51
337,Del Rio,29.3627,-100.8968,64.51,74,1,4.61,US,2021-09-25 13:05:51
338,Kamaishi,39.2667,141.8833,61.72,85,100,2.59,JP,2021-09-25 13:05:51
339,Palmerston,-12.486,130.9833,82.38,78,20,11.5,AU,2021-09-25 13:05:51
340,Podgornoye,51.735,39.1496,53.82,71,0,4.47,RU,2021-09-25 13:05:52
341,Matara,5.9485,80.5353,81.07,80,32,12.19,LK,2021-09-25 13:01:38
342,Sao Filipe,14.8961,-24.4956,78.71,75,44,7.74,CV,2021-09-25 13:05:52
343,Airai,-8.9266,125.4092,61.25,88,99,1.77,TL,2021-09-25 13:05:53
344,Doume,4.2333,13.45,79.88,64,67,5.01,CM,2021-09-25 13:05:53
345,Moerai,-22.4333,-151.3333,71.64,74,100,11.18,PF,2021-09-25 13:05:53
346,Seoul,37.5683,126.9778,71.04,69,63,2.04,KR,2021-09-25 13:03:55
347,Bantry,51.6833,-9.45,66.15,85,94,9.04,IE,2021-09-25 13:05:53
348,Nacala,-14.5428,40.6728,85.32,51,20,11.5,MZ,2021-09-25 13:05:54
349,Ettaiyapuram,9.1441,77.9907,90.61,46,100,17.05,IN,2021-09-25 13:05:54
350,Warrington,53.3925,-2.5802,71.74,82,75,1.99,GB,2021-09-25 13:05:54
351,Clarence Town,-32.5833,151.7833,58.6,91,100,4.79,AU,2021-09-25 13:05:55
352,Sorland,67.667,12.6934,46.47,79,91,16.44,NO,2021-09-25 13:05:55
353,Belmonte,-15.8631,-38.8828,79.3,51,13,8.77,BR,2021-09-25 13:01:40
354,Karasjok,69.4719,25.5112,48.31,84,100,9.95,NO,2021-09-25 13:05:55
355,Chunskiy,56.0815,99.6342,34.92,84,45,3.06,RU,2021-09-25 13:05:56
356,Sumkino,58.1108,68.3244,41.43,69,7,10.4,RU,2021-09-25 13:05:56
357,Samana,19.2056,-69.3369,80.82,78,40,4.61,DO,2021-09-25 13:05:56
358,Dogondoutchi,13.6393,4.0287,95.54,34,100,4.52,NE,2021-09-25 13:05:57
359,Padang,-0.9492,100.3543,80.65,87,100,1.43,ID,2021-09-25 13:05:57
360,Zhigansk,66.7697,123.3711,36.34,79,100,12.21,RU,2021-09-25 13:05:57
361,Tromso,69.6496,18.957,47.05,81,75,12.66,NO,2021-09-25 13:02:49
362,Anavra,39.2,22.0833,86.16,14,0,6.96,GR,2021-09-25 13:05:58
363,Alyangula,-13.8483,136.4192,74.73,78,23,10.33,AU,2021-09-25 13:05:58
364,Riberalta,-10.9833,-66.1,92.37,31,5,2.8,BO,2021-09-25 13:05:58
365,Lundazi,-12.2929,33.1782,85.41,20,65,14.99,ZM,2021-09-25 13:05:59
366,Tautira,-17.7333,-149.15,75.22,77,14,8.52,PF,2021-09-25 13:05:59
367,Punta De Piedra,7.6176,-71.4916,76.01,87,53,2.08,VE,2021-09-25 13:05:59
368,Huarmey,-10.0681,-78.1522,64.26,83,96,6.73,PE,2021-09-25 13:06:00
369,Mehamn,71.0357,27.8492,48.76,77,100,10.6,NO,2021-09-25 13:01:34
370,Karratha,-20.7377,116.8463,73.4,66,1,17.94,AU,2021-09-25 13:06:00
371,Beringovskiy,63.05,179.3167,29.5,74,18,10.78,RU,2021-09-25 13:06:01
372,Banjar,-8.19,114.9675,80.46,90,72,3.47,ID,2021-09-25 13:06:01
373,Antofagasta,-23.65,-70.4,67.21,61,5,7.56,CL,2021-09-25 13:05:09
374,Sergeyevka,53.88,67.4158,53.87,36,27,3.24,KZ,2021-09-25 13:06:01
375,Santa Maria,-29.6842,-53.8069,63.43,68,0,6.06,BR,2021-09-25 13:06:02
376,Boa Vista,2.8197,-60.6733,84.18,65,40,3.44,BR,2021-09-25 13:06:02
377,Severo-Kurilsk,50.6789,156.125,47.35,91,100,15.77,RU,2021-09-25 13:06:02
378,Rawson,-43.3002,-65.1023,68.68,39,5,30.09,AR,2021-09-25 13:01:06
379,Karpogory,64.0019,44.4451,48.24,92,100,7.47,RU,2021-09-25 13:06:03
380,Moshkovo,55.3053,83.6104,39.15,98,100,3.76,RU,2021-09-25 13:06:03
381,Heze,35.2431,115.4411,65.57,97,100,10.94,CN,2021-09-25 13:06:03
382,Moose Factory,51.2585,-80.6094,47.66,90,99,6.73,CA,2021-09-25 13:06:04
383,Henties Bay,-22.116,14.2845,58.86,73,9,13.71,NA,2021-09-25 13:06:04
384,Aksay,47.26,39.87,62.98,48,34,11.01,RU,2021-09-25 13:06:04
385,Bosaso,11.2842,49.1816,92.05,52,35,8.88,SO,2021-09-25 13:06:05
386,Menongue,-14.6585,17.691,95.95,7,0,10.89,AO,2021-09-25 13:06:05
387,Willowmore,-33.2926,23.4895,88.36,9,100,20.94,ZA,2021-09-25 13:06:05
388,Olafsvik,64.8945,-23.7142,42.73,72,100,30.4,IS,2021-09-25 13:06:06
389,Sao Felix Do Xingu,-6.6447,-51.995,91.92,40,86,4.25,BR,2021-09-25 13:06:06
390,Piacabucu,-10.4056,-36.4344,78.89,78,20,13.33,BR,2021-09-25 13:06:06
391,Manta,-0.95,-80.7333,72.9,84,100,5.82,EC,2021-09-25 13:06:06
392,Kokoda,-8.8785,147.7407,74.89,97,92,0.76,PG,2021-09-25 13:06:07
393,Khash,28.2211,61.2158,88.92,6,5,15.57,IR,2021-09-25 13:06:07
394,Sola,-13.8833,167.55,79.59,75,99,12.19,VU,2021-09-25 13:01:55
395,Mackay,-21.15,149.2,64.04,77,53,1.41,AU,2021-09-25 13:06:08
396,Zhanaozen,43.3,52.8,70.9,36,12,11.41,KZ,2021-09-25 13:06:08
397,Kyzyl-Suu,42.3414,78.0056,56.8,29,1,1.9,KG,2021-09-25 13:06:08
398,Juba,4.8517,31.5825,75.06,75,100,3.24,SS,2021-09-25 13:06:09
399,Coquimbo,-29.9533,-71.3436,55.13,87,90,8.05,CL,2021-09-25 13:06:09
400,Tiksi,71.6872,128.8694,32.94,89,100,19.95,RU,2021-09-25 13:06:09
401,Torbay,47.6666,-52.7314,53.28,75,14,1.99,CA,2021-09-25 13:05:32
402,Riverton,40.5219,-111.9391,64.31,53,1,1.01,US,2021-09-25 13:06:10
403,Paita,-5.0892,-81.1144,65.28,82,100,11.07,PE,2021-09-25 13:06:10
404,Srednekolymsk,67.45,153.6833,32.16,69,99,11.39,RU,2021-09-25 13:06:10
405,Kaeo,-35.1,173.7833,53.33,93,100,4.43,NZ,2021-09-25 13:01:09
406,Gimli,50.6336,-96.9907,48.06,68,100,7.94,CA,2021-09-25 13:06:11
407,Kendari,-3.945,122.4989,75.69,83,17,1.14,ID,2021-09-25 13:06:11
408,Agirish,61.9247,63.0231,43.93,64,19,9.48,RU,2021-09-25 13:06:12
409,Chotila,22.4167,71.1833,82.65,73,66,8.95,IN,2021-09-25 13:06:12
410,Tecolutla,20.4833,-97.0167,75.33,83,44,4.7,MX,2021-09-25 13:06:12
411,Northam,51.0333,-4.2167,67.14,90,100,1.72,GB,2021-09-25 13:06:13
412,Buctzotz,21.2,-88.7833,75.45,93,21,2.13,MX,2021-09-25 13:06:13
413,Bathsheba,13.2167,-59.5167,88.41,70,40,9.22,BB,2021-09-25 13:06:13
414,Salalah,17.0151,54.0924,84.29,74,20,11.5,OM,2021-09-25 13:06:14
415,Naze,28.3667,129.4833,77.74,85,27,13.31,JP,2021-09-25 13:06:14
416,Peachland,49.7665,-119.7357,57.67,62,100,2.91,CA,2021-09-25 13:06:14
417,Tura,25.5198,90.2201,75.67,92,100,2.95,IN,2021-09-25 13:06:15
418,Port Lincoln,-34.7333,135.8667,52.25,62,58,11.52,AU,2021-09-25 13:06:15
419,Ambilobe,-13.2,49.05,85.21,40,61,6.26,MG,2021-09-25 13:06:15
420,San Quintin,30.4833,-115.95,66.61,85,59,5.79,MX,2021-09-25 13:01:46
421,Wajima,37.4,136.9,69.06,71,100,7.65,JP,2021-09-25 13:06:16
422,Jacareacanga,-6.2222,-57.7528,74.03,95,98,2.17,BR,2021-09-25 13:03:14
423,Rio Grande City,26.3798,-98.8203,71.35,66,6,6.64,US,2021-09-25 13:06:16
424,Nangomba,-10.9,38.5,95.56,18,44,6.02,TZ,2021-09-25 13:06:16
425,Methven,-43.6333,171.65,46.9,66,2,1.01,NZ,2021-09-25 13:06:17
426,Rincon,32.296,-81.2354,67.86,91,20,4.61,US,2021-09-25 13:06:17
427,Abu Samrah,35.3029,37.1841,80.78,19,0,6.35,SY,2021-09-25 13:06:18
428,Waipawa,-41.4122,175.5153,56.03,79,73,16.24,NZ,2021-09-25 13:06:18
429,Guaratuba,-25.8828,-48.5747,69.19,74,88,2.42,BR,2021-09-25 13:06:18
430,Kaduqli,11.0167,29.7167,82.11,62,99,8.12,SD,2021-09-25 13:06:19
431,Kruisfontein,-34.0033,24.7314,73.89,38,100,13.8,ZA,2021-09-25 13:02:10
432,Vao,-22.6667,167.4833,67.84,62,2,10.11,NC,2021-09-25 13:06:19
433,Lompoc,34.6391,-120.4579,56.88,94,90,0.0,US,2021-09-25 13:06:19
434,Hualmay,-11.0964,-77.6139,63.14,84,97,7.45,PE,2021-09-25 13:06:20
435,Port Shepstone,-30.7414,30.455,72.5,79,74,20.15,ZA,2021-09-25 13:06:20
436,Pisco,-13.7,-76.2167,61.02,89,100,3.04,PE,2021-09-25 13:06:20
437,Torit,4.4133,32.5678,74.55,82,98,1.63,SS,2021-09-25 13:06:21
438,Gotsu,35.0,132.2167,67.8,87,39,7.34,JP,2021-09-25 13:06:21
439,Igrim,63.1906,64.4162,42.17,67,12,5.55,RU,2021-09-25 13:06:21
440,Vilyuysk,63.7553,121.6247,34.52,78,0,4.68,RU,2021-09-25 13:06:22
441,Morges,46.5113,6.4985,83.57,70,31,2.8,CH,2021-09-25 13:04:30
442,Russell,32.3502,-85.1999,65.43,93,1,0.0,US,2021-09-25 13:05:51
443,Salcedo,12.8105,121.4674,78.78,88,9,8.43,PH,2021-09-25 13:06:22
444,Divnoye,45.9089,43.3547,58.08,69,100,11.86,RU,2021-09-25 13:06:23
445,Birjand,32.8663,59.2211,88.21,3,0,1.9,IR,2021-09-25 13:06:23
446,Mamallapuram,12.6264,80.1722,86.05,74,99,9.37,IN,2021-09-25 13:06:23
447,Leduc,53.2668,-113.552,55.47,67,100,2.89,CA,2021-09-25 13:06:24
448,Bandarbeyla,9.4942,50.8122,89.06,49,11,21.83,SO,2021-09-25 13:06:24
449,Florida,28.7505,-82.5001,78.78,84,1,1.01,US,2021-09-25 13:06:24
450,Campbeltown,55.4258,-5.6076,68.05,99,99,11.95,GB,2021-09-25 13:06:25
451,Ust-Nera,64.5667,143.2,39.45,98,100,5.59,RU,2021-09-25 13:06:25
452,Peddapuram,17.0833,82.1333,86.09,82,100,3.51,IN,2021-09-25 13:06:25
453,Pevek,69.7008,170.3133,28.15,96,100,18.03,RU,2021-09-25 13:06:26
454,Kalmunai,7.4167,81.8167,83.14,76,96,8.19,LK,2021-09-25 13:06:26
455,San Jeronimo,-11.9472,-75.2829,52.38,60,96,1.36,PE,2021-09-25 13:06:26
456,Beloha,-25.1667,45.05,90.23,24,0,13.42,MG,2021-09-25 13:06:27
457,Yumen,40.2833,97.2,61.63,29,0,6.82,CN,2021-09-25 13:06:27
458,San Carlos De Bariloche,-41.1456,-71.3082,49.75,50,40,28.77,AR,2021-09-25 13:06:27
459,Svetlogorsk,52.6333,29.7333,51.84,92,100,12.88,BY,2021-09-25 13:06:28
460,Labuhan,-6.8844,112.2051,81.41,78,46,6.2,ID,2021-09-25 13:01:30
461,Isaka,-3.9,32.9333,88.34,22,94,5.39,TZ,2021-09-25 13:06:28
462,Young,-32.6833,-57.6333,64.22,73,0,7.34,UY,2021-09-25 13:05:39
463,Superior,46.7208,-92.1041,49.77,78,40,8.05,US,2021-09-25 13:02:18
464,Sobolevo,54.4299,31.8996,47.53,95,100,15.17,RU,2021-09-25 13:06:29
465,Khakhea,-24.6895,23.494,94.05,10,0,3.53,BW,2021-09-25 13:06:29
466,Derzhavinsk,51.1,66.3167,61.86,25,11,7.07,KZ,2021-09-25 13:06:29
467,Dharchula,29.85,80.5333,71.15,90,29,1.41,IN,2021-09-25 13:06:30
468,Macamic,48.7502,-78.9996,50.14,85,100,13.29,CA,2021-09-25 13:06:30
469,Ondangwa,-17.9167,15.95,97.61,9,1,12.28,NA,2021-09-25 13:06:31
470,Kozhevnikovo,56.2589,83.9714,36.25,98,100,1.59,RU,2021-09-25 13:06:31
471,Pingyi,35.5006,117.6308,69.04,90,100,11.74,CN,2021-09-25 13:05:13
472,Alta Floresta,-9.8756,-56.0861,92.14,37,10,3.85,BR,2021-09-25 13:06:32
473,Howard Springs,-12.497,131.047,82.31,81,6,5.32,AU,2021-09-25 13:06:32
474,Jijiang,29.2906,106.2542,85.28,59,6,8.14,CN,2021-09-25 13:06:32
475,Lata,40.1629,-8.3327,73.35,79,100,7.74,PT,2021-09-25 13:06:33
476,Bethel,41.3712,-73.414,65.48,92,88,3.6,US,2021-09-25 13:00:59
477,Jinchang,38.4953,102.1739,65.8,32,100,17.69,CN,2021-09-25 13:06:34
478,Kidal,18.4411,1.4078,103.82,6,0,9.26,ML,2021-09-25 13:06:34
479,Clyde River,70.4692,-68.5914,29.71,67,100,5.28,CA,2021-09-25 13:01:20
480,Uyemskiy,64.4743,40.8524,55.45,67,75,11.18,RU,2021-09-25 13:06:35
481,Iquique,-20.2208,-70.1431,66.33,60,0,9.06,CL,2021-09-25 13:02:38
482,Wanaka,-44.7,169.15,42.12,80,100,5.01,NZ,2021-09-25 13:06:35
483,Sept-Iles,50.2001,-66.3821,56.25,98,90,1.01,CA,2021-09-25 13:06:36
484,Matai,-8.3,31.5167,80.87,23,82,6.8,TZ,2021-09-25 13:06:36
485,Ahipara,-35.1667,173.1667,57.47,85,100,6.58,NZ,2021-09-25 13:06:36
486,Sakhnovshchyna,49.1517,35.872,58.95,54,100,12.82,UA,2021-09-25 13:06:37
487,Slavsk,55.0425,21.677,59.5,71,98,16.49,RU,2021-09-25 13:06:37
488,Hervey Bay,-25.2986,152.8535,66.04,78,83,9.89,AU,2021-09-25 13:06:38
489,Lerwick,60.1545,-1.1494,54.19,88,100,24.83,GB,2021-09-25 12:56:54
490,Talara,-4.5772,-81.2719,68.02,76,74,14.47,PE,2021-09-25 13:06:38
491,Gizo,-8.103,156.8419,81.93,78,15,4.68,SB,2021-09-25 13:06:38
492,Bam,29.106,58.357,95.2,6,0,12.21,IR,2021-09-25 13:03:05
493,Pyay,18.8167,95.2167,77.13,93,100,3.87,MM,2021-09-25 13:06:39
494,Pedregal,8.3667,-82.4333,86.94,94,20,0.0,PA,2021-09-25 13:06:39
495,Altagracia De Orituco,9.8601,-66.3814,77.65,80,86,4.21,VE,2021-09-25 13:06:40
496,Boguchany,58.3814,97.4531,36.39,82,100,4.72,RU,2021-09-25 13:06:40
497,Praia Da Vitoria,38.7333,-27.0667,71.76,89,99,18.95,PT,2021-09-25 13:06:40
498,Kota Bahru,6.1333,102.2386,78.64,87,100,4.9,MY,2021-09-25 13:06:41
499,Atherton,53.5237,-2.4935,71.19,83,98,1.01,GB,2021-09-25 13:06:41
500,Kayerkan,69.3497,87.7602,32.76,73,64,3.31,RU,2021-09-25 13:06:42
501,Anadyr,64.75,177.4833,31.64,64,25,6.06,RU,2021-09-25 13:06:42
502,Ulaangom,49.9811,92.0667,42.73,36,8,6.64,MN,2021-09-25 13:06:42
503,Kavaratti,10.5669,72.642,81.66,79,97,16.11,IN,2021-09-25 13:00:54
504,Juneau,58.3019,-134.4197,46.4,94,90,6.91,US,2021-09-25 13:06:43
505,Jutai,-5.1833,-68.9,79.32,80,83,2.62,BR,2021-09-25 13:06:43
506,Pipar,26.3856,73.5378,86.23,63,94,7.49,IN,2021-09-25 13:06:44
507,Cacapava Do Sul,-30.5122,-53.4914,60.26,70,1,4.79,BR,2021-09-25 13:06:44
508,Ereymentau,51.6199,73.1033,49.64,35,96,5.19,KZ,2021-09-25 13:06:44
509,Whitianga,-36.8333,175.7,56.01,93,60,4.72,NZ,2021-09-25 13:06:45
510,Hwange,-18.3693,26.5019,94.82,12,0,6.58,ZW,2021-09-25 13:06:45
511,Quatre Cocos,-20.2078,57.7625,74.08,75,44,17.6,MU,2021-09-25 13:06:45
512,Salo,45.6086,10.531,79.39,61,7,2.62,IT,2021-09-25 13:06:46
513,Talaya,61.3833,152.75,34.02,86,100,2.42,RU,2021-09-25 13:06:46
514,Tulum,20.2167,-87.4667,80.98,82,80,1.05,MX,2021-09-25 13:06:46
515,Maniwaki,46.3834,-75.966,51.94,91,24,5.21,CA,2021-09-25 13:06:47
516,Qaqortoq,60.7167,-46.0333,37.9,38,0,3.06,GL,2021-09-25 13:06:47
517,Saint-Francois,46.4154,3.9054,78.48,63,0,6.91,FR,2021-09-25 13:06:47
518,Pidhorodne,48.5753,35.1068,61.84,55,100,12.5,UA,2021-09-25 13:06:48
519,Mezen,65.8522,44.24,48.74,88,100,8.93,RU,2021-09-25 13:06:48
520,Rocha,-34.4833,-54.3333,62.49,80,71,8.32,UY,2021-09-25 13:06:48
521,Constitucion,-35.3333,-72.4167,56.19,83,96,5.3,CL,2021-09-25 13:01:23
522,Uarini,-2.99,-65.1083,80.55,73,51,1.7,BR,2021-09-25 13:06:49
523,Impfondo,1.6381,18.0667,80.08,73,93,0.54,CG,2021-09-25 13:06:49
524,Acapulco,16.8634,-99.8901,77.86,87,100,4.74,MX,2021-09-25 13:06:49
525,Tezu,27.9167,96.1667,79.92,79,20,3.85,IN,2021-09-25 13:06:50
526,Bonavista,48.6499,-53.1147,54.12,67,72,6.15,CA,2021-09-25 13:06:50
527,Ambanja,-13.6833,48.45,80.24,62,94,4.7,MG,2021-09-25 13:06:50
528,Herre,59.1,9.5667,66.81,45,9,2.1,NO,2021-09-25 13:06:51
529,Sudogda,55.9539,40.8629,50.31,74,100,6.82,RU,2021-09-25 13:06:51
530,Pimentel,-6.8367,-79.9342,63.46,84,100,13.87,PE,2021-09-25 13:06:51
531,Hagere Selam,6.4833,38.5167,50.14,91,100,5.17,ET,2021-09-25 13:06:52
532,Praya,14.9215,-23.5087,81.01,69,84,12.48,CV,2021-09-25 13:06:52
533,Skibbereen,51.55,-9.2667,66.0,81,82,10.11,IE,2021-09-25 13:06:52
534,Sitka,57.0531,-135.33,45.18,84,96,3.87,US,2021-09-25 13:01:21
535,Zaysan,47.4667,84.8667,40.23,44,0,3.02,KZ,2021-09-25 13:06:53
536,Salinopolis,-0.6136,-47.3561,84.88,65,100,12.88,BR,2021-09-25 13:06:53
537,Ossora,59.2353,163.0719,42.35,83,13,6.78,RU,2021-09-25 13:06:53
538,Cangzhou,38.3167,116.8667,66.6,85,100,6.02,CN,2021-09-25 13:06:54
539,Kabarnet,0.4919,35.743,73.35,43,14,4.79,KE,2021-09-25 13:06:54
540,Basoko,1.2391,23.616,82.62,60,99,4.45,CD,2021-09-25 13:06:54
541,Cavalcante,-13.7975,-47.4583,87.55,36,5,3.44,BR,2021-09-25 13:06:55
542,Coihaique,-45.5752,-72.0662,57.15,44,75,4.61,CL,2021-09-25 13:03:24
543,Kieta,-6.2167,155.6333,79.27,86,63,5.99,PG,2021-09-25 13:06:55
544,Nome,64.5011,-165.4064,42.87,82,90,13.8,US,2021-09-25 13:06:55
545,Lagunas,-5.2269,-75.6753,79.02,74,26,1.5,PE,2021-09-25 13:06:56
546,Ketchikan,55.3422,-131.6461,44.58,93,1,4.61,US,2021-09-25 13:03:11
547,Nyurba,63.2842,118.3319,36.12,75,22,4.05,RU,2021-09-25 13:01:11
548,Fare,-16.7,-151.0167,76.66,77,9,9.53,PF,2021-09-25 13:06:57
549,Namibe,-15.1961,12.1522,72.91,68,20,13.49,AO,2021-09-25 13:06:57
550,Mirabad,30.4362,61.8383,98.06,5,0,4.83,AF,2021-09-25 13:06:58
551,Iralaya,15.0,-83.2333,80.69,83,100,8.66,HN,2021-09-25 13:06:58
552,Laiyang,36.9758,120.7136,66.94,92,100,6.82,CN,2021-09-25 13:06:59
553,Arroyo,41.6096,-4.7969,68.14,59,40,17.27,ES,2021-09-25 13:06:59
554,Saint-Georges,12.0564,-61.7485,83.46,75,93,7.85,GD,2021-09-25 13:05:51
555,Teguldet,57.3064,88.1667,33.94,99,100,3.71,RU,2021-09-25 13:06:59
556,Bara,10.3744,10.7288,90.41,45,42,2.84,NG,2021-09-25 13:07:00
557,Rio Gallegos,-51.6226,-69.2181,41.05,60,0,12.66,AR,2021-09-25 13:07:00
558,Dongsheng,39.8161,109.9776,64.24,64,83,8.14,CN,2021-09-25 13:07:00
559,Yamada,39.4667,141.95,61.18,79,100,2.28,JP,2021-09-25 13:07:01
560,Petropavl,54.8753,69.1628,52.07,46,0,5.91,KZ,2021-09-25 13:07:01
561,Cabinda,-5.55,12.2,80.15,73,83,10.27,AO,2021-09-25 13:07:01
562,Kismayo,-0.3582,42.5454,80.67,72,29,15.73,SO,2021-09-25 13:07:02
563,Linfen,36.0889,111.5189,62.37,93,100,7.81,CN,2021-09-25 13:07:02
564,Along,28.1667,94.7667,77.18,87,7,1.12,IN,2021-09-25 13:07:02
565,Tyrma,50.0833,132.1667,49.14,74,88,0.76,RU,2021-09-25 13:07:03
566,Abnub,27.2696,31.1511,89.1,18,0,13.44,EG,2021-09-25 13:07:03
567,Khalkhal,37.6189,48.5258,70.38,24,5,19.48,IR,2021-09-25 13:07:03
568,Carauari,-4.8828,-66.8958,80.2,76,100,2.95,BR,2021-09-25 13:07:04
569,Saint-Leu,-21.15,55.2833,74.26,73,88,15.79,RE,2021-09-25 13:07:04
570,Atambua,-9.1061,124.8925,74.19,77,96,3.31,ID,2021-09-25 13:07:04
571,Bomet,-0.7813,35.3416,63.55,77,99,2.82,KE,2021-09-25 13:07:05
572,Roald,62.5833,6.1333,54.91,71,75,18.41,NO,2021-09-25 13:07:05
573,Yaan,7.3833,8.5667,78.24,80,100,3.15,NG,2021-09-25 13:07:06
574,Placerville,38.7296,-120.7986,73.94,43,90,5.75,US,2021-09-25 13:07:06
575,Ponta Do Sol,32.6667,-17.1,79.72,64,100,2.66,PT,2021-09-25 13:07:06
576,Cabo San Lucas,22.8909,-109.9124,82.51,83,1,0.0,MX,2021-09-25 13:03:53
577,Ribeira Grande,38.5167,-28.7,73.8,88,75,10.36,PT,2021-09-25 13:01:07
578,Merritt Island,28.5392,-80.672,83.08,81,75,0.0,US,2021-09-25 13:02:23
579,Simav,39.0882,28.9777,74.1,28,0,8.5,TR,2021-09-25 13:07:07
580,Meybod,32.2501,54.0166,98.62,6,0,5.17,IR,2021-09-25 13:07:07
581,Makakilo City,21.3469,-158.0858,75.56,79,75,3.44,US,2021-09-25 13:07:07
582,Jati,24.3539,68.2671,87.49,66,6,13.65,PK,2021-09-25 13:07:08
583,Ayorou,14.7308,0.9174,98.91,26,7,4.45,NE,2021-09-25 13:07:08
